sample,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29
0,-5.88911756828774,-0.4201188967002849,-1.7626177768785516,1.898713632445343,1.4892078882651496,-0.805107131011013,-0.46879352464819596,-3.4215453796946664,2.129845461669344,0.6696680060954527,-0.08179876817537164,-2.513876008850832,-4.665848247525228,0.09819973084601369,4.367204905941319,-2.5158337915976294,5.401087793808958,1.9672091455887244,-3.2112248292577035,-16.816171626380317,-12.826667363723843,-16.70050396706197,-8.548730525138366,3.417490365125753,-9.270011950987449,10.134686248895862,2.0757289077299483,-1.4768001381788671,-8.961230428066742,-11.344627997318208
1,0.0031997143603318882,1.0303242422853065,-0.7577220298793174,2.8543025289749195,-2.4677035535303204,-5.090560641246211,-4.052311449302837,-4.0195073383137565,3.529665681722494,-3.097232038268585,-0.22547436031561494,3.0358386527077608,1.0489160984406736,-2.165261616069528,11.38567985369078,0.44488778880861435,-0.0626492547656015,6.699761866153752,4.650829840212428,10.01764341015585,-12.175979535324553,8.78039380680265,-1.9774100955721314,-11.180587434270697,16.610850313157634,0.0359770218302653,9.469793933982492,-7.095283017071418,-10.43182215305967,3.2048610298760476
2,-2.7997299810680922,-1.0666131087198454,-1.48232104032709,-0.586411008958643,3.3815005728670773,1.9165631055151509,-1.030040593892759,0.7807036465979812,6.927436928109248,-8.426855691157737,2.9465616918042894,1.8858389240143747,1.0312034727291512,-8.435075297915155,5.674121165570835,-13.384067574914468,-1.1288045123522887,6.856328562175752,6.036378022076702,-10.852566562599499,-2.5862806775562763,2.2798301552140323,20.41888028449623,-6.697184523621983,-5.166045804045496,2.188497313940111,-7.774645168821893,4.239336289227779,-6.643181170651861,-12.248865626980871
3,-7.298192892777588,0.23881453394644175,-0.5150124923336353,2.870493682226111,-1.0112528871029594,-1.3024875520981396,3.7586176703627405,-5.507869529043734,0.4486202193918321,2.8282432870127034,-2.5143064899735745,-1.3203608880120077,-3.9777557218697694,2.921084878250312,-3.476011372699057,-12.928348277048842,-7.915904136471253,2.429782618672196,-3.581264998262484,-7.779826288765229,0.49691560287497966,3.3020045239289626,11.195661931371168,2.1894925351050376,-8.732954561781499,-0.4507802342717546,-11.722875947042091,-2.645544360840928,-2.0951632716899677,-1.4097777701851362
4,5.094428709522107,1.2930352922624138,-0.31798855299067574,1.7592828773071933,-2.9751108876520362,-5.689917557559478,-7.059203456329625,-1.5511252134324276,0.39643102229498123,2.105460604822576,-2.5655662151250924,4.8314614964772655,1.9636822852474694,3.3850524853694868,8.922664682228305,-6.047771321773715,-0.7652277846832389,7.085087673293105,-1.3002947511622975,-11.924888642185952,-5.29447501011734,1.5003577118084497,6.728845376671429,-3.4278480447386017,-13.074900865946391,-6.55280073701824,-7.140167270089532,18.731570706477,3.00443622324781,-7.220781647816028
5,0.9692903915588286,-0.9021478237306945,-1.7491466644947213,-1.0425293236587032,3.3639498725819474,0.67039485029554,-5.158156300818593,2.257309204239233,0.2587247204061154,0.48998929783288886,2.424091534284256,-3.555488628003872,-3.021812860415508,-0.7756164647622873,-3.706346261849791,10.484106219245957,0.2970585871685705,5.480989944523852,-9.571847194769258,14.209541286607184,-2.2371365566090806,7.19540844813111,7.167771728972462,-12.998767072065927,14.144814266832173,5.477089659073364,-3.2348116899673705,-11.738289157075911,0.4526820368534048,11.864084599661219
6,5.377658794132924,1.72583158179592,2.001969890444917,1.002869060144615,-5.217396710838626,-3.761380550519979,-0.3120239739916992,-1.0637668159974474,-9.097424334458605,12.007123324082437,-5.045429458483359,-0.4790720838584018,-0.42869683900357247,12.509800575858636,-2.8121500823229297,17.899401117835588,-15.74551378328661,-6.403922106544559,14.432897766870953,-8.353589285313546,-2.358377532458994,-1.4782775397464085,-4.515098744063732,-27.55421970608782,19.792407950884765,-0.5306938757133683,-6.977395694121047,-4.01643115631511,4.956846254801041,-2.3355364148831406
7,-2.1680881843441653,-0.6729659675764115,-3.0715833553424936,1.2601219389235412,3.095651996185974,-2.074372127900683,-7.353724790789728,-1.3718399221619109,8.64312811901958,-11.064341331264739,6.082544733274115,-0.9797515108503756,-0.9079478851323114,-11.75422803314261,-13.041471172765435,-9.999959236510538,2.187854316929286,-3.923874873035088,-4.457866805031203,-7.989540885700352,6.985123078187003,-2.4283703960261858,2.1131332325296324,26.826945582939924,-12.283752226950782,-3.578826962656787,7.9049470035524765,8.601715075072681,-12.15492975497205,-13.91500471747209
8,-7.5261448598811365,0.3757077260221101,-1.6271833647964777,4.0318416476359955,-0.886703119517057,-3.5314324931064847,0.07655995957505324,-6.947275259870422,9.926040139499705,-6.475275256490653,-2.851538499258333,8.119668250427036,1.042855591145055,-4.3995679306041815,2.177306017042278,-1.3503331402993948,1.5444793644876507,-13.303751161132018,-15.181452863616798,-6.053093440262386,4.29442355670545,-11.294120238087988,2.262825201561142,0.5784410163564704,-11.694272571312016,-4.15131654956649,-12.271573379596953,12.80731204421274,16.704650759597705,-2.108009372441873
9,-2.1335978670965527,1.4645898994482125,1.1260090867815244,3.0641702542387113,-4.708891971649821,-3.7091450649490905,3.1860190708824008,-5.30084306523652,2.1840140480153245,-8.250954224435002,3.3528912375272957,-0.8381369046398852,2.6558119830687708,-7.846103902393519,4.387639295445138,9.685567247156643,2.9567449896388376,17.907367164041855,6.907644937993881,14.876728133568385,9.872914037241962,10.453470997016955,9.440637752824335,-20.451200242357313,11.41164932391377,-10.731291054921131,-13.573880593520954,0.7497351883597554,0.2140448784805331,-14.462007131773465
10,-3.90712244910629,-2.6237122569485725,-2.850357324083779,-2.812577018520385,8.191152641820107,5.781735066206944,-2.290358218142176,4.289259534709037,4.3497040581004125,0.3261679770272152,0.05476171706407249,-0.05056184378315088,-3.953119795642978,-0.6072570050549406,-5.5143743429633805,7.642314222583709,-0.4296553070322483,-10.219443814126576,24.499542425918104,-21.533599146713367,5.50851822983333,-7.650913547121353,-5.2465651683577885,0.42820739062351126,-14.902793192051927,3.969185001248421,-7.643491855496174,11.788601157129166,6.76415082406929,-16.250262122038777
11,5.821873734188242,1.1841639723850763,1.2040612706037257,0.23430126724552316,-3.326405156323681,-2.9608328013390564,-2.4698041465566263,0.4022076143879103,-0.11809195897859945,-4.464696062560769,2.1734829917741787,1.8381493655873666,4.801657703668026,-3.8645350611336493,3.985962375498099,7.807106402951766,8.606849221003461,12.309882457311101,9.374775347708594,7.37913953767273,-6.609063762545325,4.242542724289303,7.809158868951873,-9.213882558570068,-5.050671278383679,-3.119447482788863,-4.713837796343306,3.91445642006832,-1.2737189856147815,-2.0347736157258898
12,-4.1854771026876625,-0.8806534965813837,-0.7695416880360055,-0.30280717265274465,2.4269803819866715,2.3888260157054653,2.1358721183237344,-0.11793234832054302,4.577210711106738,-3.9221627115070214,0.010257410777985558,2.2836172224810527,0.18830181240932575,-3.6212391050175143,-3.816855432516123,0.9423844876724794,1.333333723524593,12.177530958140757,10.593942518709628,10.696285281436458,-2.1242910815037117,-0.9178724397762109,0.876209672852078,-6.972836220379735,-8.012869629182823,-2.5741838478249415,-2.9170806676725727,0.42712161609753463,1.9361395977643738,-19.255518787650264
13,-7.931741372990801,0.035313281923619516,-1.720330349612132,3.4425622271633247,0.05543714069346503,-2.358820429981815,0.6082879013088572,-6.120197313091851,2.727023800491306,2.072222101927614,-2.4229582149131077,-0.6007402800494305,-4.975494118144074,2.1848438038670404,-1.9394381505457383,1.4050878621534477,-4.467735801072595,-3.0070909789519527,-6.240535641253585,0.9447881162759719,-7.76935181286743,-8.618091010591376,-14.89763587216407,-0.25265643764235735,-4.695374486315727,-0.181771829660101,4.115833105928934,5.010041108452833,7.426409916597657,-4.685986500845827
14,-10.281672425007304,-0.5081614265941001,-1.118455892794613,2.4258168340359254,1.0707480197992727,0.7687401434632607,5.280961964496853,-5.235149247248628,9.246353302970373,-13.393206534943877,4.458333662271679,-0.38277653587505195,-0.02093641210324488,-13.410959928057865,11.23223576734541,3.129183094083921,12.546158784360232,-5.349630603334782,10.24764352376414,-22.187180671099775,-9.643744890999962,-3.308950149314446,7.246371477202228,-1.1738793425172835,-1.402406092825053,15.099144703658073,-4.3720341860686025,6.125016385411544,-6.060015793973928,-8.182256140706567
15,5.103406846304324,1.2401802619175484,1.1496958148500234,0.5925460566129763,-3.5132478626131776,-3.218334955894026,-2.161011433017148,-0.25147213458817264,-2.1463038563873713,-4.1816173553023965,4.459558398492821,-3.110633050168716,2.610165178011323,-4.634301109402339,-1.4845143800018878,-7.264990376855177,1.7116734028648908,-5.352136951987594,18.834099844738518,-1.5155687611807245,1.3753263326379435,12.902294505409815,16.647231823636197,2.4964231558876024,-4.75251350824877,5.518400796597347,-4.425971911183302,-1.0591905193406874,-4.422911430828259,2.7842656436410427
16,3.009147687366427,0.5342896613694589,2.3516744488353676,-1.2855910102868864,-2.3118431540202287,1.4413223732501623,4.526697798927439,1.7847619842624853,-3.23001296104087,1.2400104267376748,-1.4999531820701175,2.103960444947089,3.7831718898875186,1.9481710564357817,-10.065293293306695,-14.884179376201365,-2.1359522613653463,4.883900263237782,12.160226289374455,5.510148004526525,12.9139316751317,6.083070983311624,8.360669709127741,18.428572938100235,-12.748230947701927,-4.032233319576699,9.071297926797877,-1.6244838860093647,-7.126319016955622,-3.953726610966525
17,-5.5055997877006835,-1.057471009058029,0.8238493906195455,-1.479460736602425,2.0609127664665285,5.599614053027262,8.69351958051905,0.9056117098431875,-2.4402784648146185,3.4337846976344903,-1.4752535362771706,-2.785596339566304,-2.487011742236407,2.797891414315157,10.496867319674823,17.639641033471054,9.543366378909676,-1.1564109219093022,7.4385161977528105,-11.08082950824268,-12.0725716434712,-8.341625825666119,-7.348541632219704,-16.22546519467491,3.2543326932565586,18.683211420262865,-9.185407987916719,-3.6761700150617367,1.8370737191059523,1.1508877737921548
18,-4.4282340408185705,1.3581815108041064,-0.43359827568684367,4.55449651350668,-3.87895919496629,-5.591285998446646,0.04707822752736672,-7.490180981864651,4.944472847671862,-5.808900846635442,0.20253515171219885,2.3304724365157696,0.7150379449786409,-4.730908936582765,5.845605617700626,-1.1397068838256847,17.169120463226797,7.804882050625973,-7.262229226437541,9.50358260490403,-6.252198544502972,-7.806348507483979,0.45778618243658636,3.856621581804353,-9.18325258687484,11.118179523259611,-5.0262854903045096,-6.251171371781672,-4.511548370714952,-13.997442987414134
19,3.8691289970153675,1.3520499177278895,1.8074173345006819,0.7080513016145887,-4.226880838098557,-2.557890476323545,0.8153120516859703,-0.8547475389565732,-3.016113715900508,3.2987257028754255,-3.198107677507709,3.6045839975629295,3.1912302973904247,4.553965660106883,-3.6215849649243603,0.6286659440400874,8.64242141732192,7.967681189036202,-18.387330161559145,12.100476944922548,8.708947275047366,-4.841243325483199,-1.8266040730462905,9.024323731219502,-3.6141620996694894,-0.5613021983430053,0.3898873439942266,-5.318211082195522,-1.704133129697465,-5.620000921600805
20,0.13956355064285847,-0.3925478886958865,1.0420138823451535,-1.6620653605283644,0.6008379291420968,3.0974058492773824,3.9085262308450592,2.1883520179483624,-2.71985994837209,-1.1244712212569177,2.8308106637437542,-4.403936411151591,-0.010454674471252487,-2.1722661267107015,3.2064969158324788,5.60492253352084,3.552259957433083,-3.803600942547562,4.127389943337095,-20.031674718934315,-10.714339583255342,-13.398388432581667,-11.792997143303236,4.99151620431884,4.7622598998343895,4.318217621275984,11.859519938641556,1.5394324390938938,-0.882241828474659,-4.002435593043977
