,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
0,0.14834127213503412,-0.64782021775077503,-0.88869159265560627,0.15841603344289235,0.25157105294789184,-0.087001707889261981,-0.96966502795641207,0.94995041264963986,0.44630571458290169,-0.062797286168894573,-0.17141712146959143,0.44736205408292085,0.11603289670914441,-0.62426856080774362,-0.8328232407315741,0.11951656039128267,-0.86981223228783078,0.13643684400002032,0.60191285568784769,-0.0033885729089089267
1,-0.58268625809757202,-0.78398541693994872,-0.55481989713701885,0.80699927829076223,0.232331835422392,-0.61320660383585235,-0.042747677119560068,-0.44300967108059242,0.95657068192746419,0.36947093483026405,0.82870939503251839,-0.076019341283151354,-0.26485598587321335,0.93237172472959262,-0.71803383331689474,-0.71039512491499224,0.92838750975711504,0.21442661186419865,-0.32258771866886149,-0.80525306472922509
2,0.28789098687912129,-0.82699324733700519,-0.92766751747070098,0.96365354885797849,0.034698172521468562,-0.48832349208825998,-0.22655989765734996,0.76397359906937901,-0.97441754918634271,-0.86955940255253616,0.075678688851338771,0.37284317282501078,0.58341982782761614,-0.60575475366132769,-0.5430724495544661,0.2957650564575991,0.45228577207841525,-0.12684557139799346,-0.84503613676938905,0.063638147182321747
3,-0.87246433086479946,-0.21789280922294663,-0.73086505927066581,0.099697085921077955,0.07289334660787028,-0.74782586149793207,-0.70453116387784953,-0.23410834190131657,-0.2221126214324689,-0.97668499688262878,-0.63853539241691459,-0.46872544520257176,0.41251145916164145,0.11633451847891241,0.045454322661333313,-0.91464507711828769,0.53539342706677284,-0.024077631873128613,-0.73688152921500638,-0.73311230655688009
4,0.99740691128600423,-0.53960821451238461,-0.82304423761633849,0.12138191984635571,0.019737768716916904,0.93130568630139354,0.62736524215790213,0.0086736358163719274,0.77498675999939737,-0.87662809277907905,-0.34218052878729566,0.95078421459767459,0.87801416565411539,0.99796810162339078,0.92850683678755308,0.56793812505175567,-0.56118412773534709,0.79217647857303986,0.18520733360039898,0.84366239392150555
5,0.079685245311820418,-0.75557572365669823,-0.70453660969507648,-0.72225006675674042,0.034193866894625335,0.86324268667703508,-0.34752218886126629,-0.059688673540623016,-0.1809811538043713,-0.86809526919708202,-0.73303486893352887,-0.75248294080295652,-0.33505698932594075,0.98941840411860693,0.32494438288004934,-0.7274766870029028,-0.13409282571473113,-0.47092190067464323,0.22604452972881961,-0.15302554002155011
6,-0.07629678173525356,-0.98044012563341609,-0.63400501670221132,-0.14645342911696702,0.080641989779990819,0.51488020327345296,-0.90830483046776722,0.36042273424566607,-0.44620543680142366,-0.66465164403785626,-0.11004518426855214,0.16615581012226621,-0.81688569315516091,0.21361419367079804,0.96849574948841544,0.22292002317629245,-0.81926087684428794,0.050280823626649651,-0.17697192825484254,0.85460698962948145
7,-0.65827433684216219,-0.99638043696982459,-0.73108075449097876,0.53238626547532841,0.022543006049283054,-0.61103676223125447,-0.15793187979523138,0.37314679580004873,0.94611900957661654,-0.13311534245565881,-0.86929911421934647,0.7777005489532125,0.34167372498425097,0.37028689566369821,-0.56456335078365982,-0.16459260612635207,0.0039662807595299832,-0.76120344244069993,-0.68873019726996088,0.2685215724087251
8,-0.46142563381802382,-0.25823473497310423,-0.89839246861993249,0.54590971445789216,0.16453855451958832,0.58378950546265607,-0.96976103597729924,-0.34102112824520514,0.78235568520645371,-0.56326493142196821,-0.1223579481918502,0.99010217673887846,-0.12000807559976612,0.86055862995407639,-0.18997525067123999,-0.041031971283013391,0.3011650968125823,0.61194285178180996,-0.54807509933570286,0.74677067541868114
9,-0.73004165774735719,-0.30077224620492737,-0.71245777751062178,0.40108257843104878,0.036588684601272625,-0.54241241781908522,0.74862079630520872,-0.79672113449751825,0.33110590453146971,-0.019025450747507167,-0.25841424363607479,-0.23209973288947783,0.64775412808042065,-0.8191159856417809,-0.54329202498526974,0.75532863646753667,-0.0056695035869820387,-0.70652627911299271,0.15839178077897675,0.036466145617362722
10,-0.94136497732581925,-0.87671226200799945,-0.76841394860811252,-0.0068285132492358347,0.041090224782100782,-0.15161823076506642,-0.51258596187164684,-0.35696933645897722,-0.72364304083783804,0.27522915336420462,-0.35435158985649529,0.38896455359782234,0.19506165635449779,0.93290730372046959,0.20767846244611721,0.98956107635075385,-0.75256839539998976,0.55998311049433802,0.44585428924221748,-0.24977746842103254
11,-0.46015623146397933,-0.93625813228447985,-0.27061477304663528,0.53592890749379629,0.076137589938084949,0.24449744368514748,-0.55805669015713688,0.85409747205867559,-0.36343511994787914,0.20524117785845486,-0.28208595164861605,-0.069528162018967166,0.78360782039685706,-0.5796643950309881,-0.22107480500292409,0.48754536515921254,-0.66463352637841222,0.51759058037379591,0.37300860444374284,-0.6977101281091449
12,0.30668490806855431,-0.55118174816949117,-0.72867740624281452,0.82035627224473906,0.19901291100006402,0.015144090044524772,-0.71751497616607041,0.43645440423365645,0.82436072196415644,-0.92133353250591776,-0.47919758861233164,0.82227306549822154,0.65160888517843096,-0.73367443056700155,-0.603578750920853,0.82735076910282279,-0.74588443873927379,0.0041220102896335487,-0.2581815681594688,0.34453460940487268
13,-0.85266205998221056,-0.8570967042990234,-0.68724696281252196,0.97397469789326374,-0.0045832001150740709,-0.049413408937087011,0.38410581238602171,-0.19615292659376138,0.45570758094666952,-0.56903555008981854,0.62089431810835216,0.29036547346892316,0.045184821723216695,0.58647011174015806,0.5179379041658172,0.79986438629707091,-0.32902132437330711,-0.614884682414365,-0.72739202674007819,0.48937804329591139
14,0.11683397154506325,-0.3648644992424448,-0.56125393764247056,-0.40404450805309367,0.04352346865839718,-0.38097621694515871,0.44920124023015751,0.69420700767527621,0.77948297737604233,0.67567038962050652,-0.093892473991479486,0.90854081029486777,0.76800172268395928,-0.59028868054249561,0.52616199994236035,0.19431215034659632,0.043139958677693047,-0.086225527735474428,0.23972137843051899,0.1295617524488899
15,-0.72060766099961504,-0.4253027862796297,-0.74767518039583658,0.23602889137314942,0.41091610999428507,-0.5905906511411434,0.14459074983701359,-0.74495009149825586,0.55416912962766984,-0.067719899344318213,0.10673480963930548,-0.77975316131151318,0.73144592837466749,0.36789357373383247,-0.27324413986671092,0.40416967617670152,-0.23240299725637104,0.043520069641230563,-0.32099325188193406,0.29945484446815729
